,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CPALTT01CNM657N,IMPCH,INTDSRCNM193N
1999-12-14,-1.6556310692388212,-2.504747493078336,0.5341917650850526,2.0830727925630406,-0.511626436780773,0.7291735162819353,0.9167764166726802,-2.2461849168671635,1.6969002900319523,2.361787166299054,-1.0391755785792571,-0.5822389836639136,1.3800035697572306,1.5483619748746356,1.0451686219786116,1.8037365876132863,-0.7887715858628221,-0.08986709319520297,0.7079751246799263,0.5414641885588557,2.0392474658201794,-0.8076070554678474,1.8895597345097523,0.30991649939316956,1.0654454084254015,1.785796279610888,1.5803123550663227,1.5191321723528848,2.377682327710499,2.0817727207814514,2.032881602021576,0.07213706694262564,1.4833853028446797,0.04651937486926907,-0.8191503464957854,-0.5345224838248283
2000-01-25,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2000-03-14,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2000-05-09,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2000-06-20,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2000-08-15,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2000-09-26,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2000-11-08,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2000-12-12,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2001-01-23,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2001-03-13,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2001-05-08,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2001-06-19,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2001-08-14,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2001-09-25,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2001-10-30,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2001-12-04,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2002-01-22,0.5805442641132295,-2.664430549817325,1.192298857155114,1.2622490569885145,-0.47191369111272113,2.0674982147340795,1.017735126695691,-1.4475514552865234,1.5561538947562679,1.2557837703567583,0.5206673549767825,-0.3473469857963388,2.458593796413975,1.081754008219204,2.6739039281708776,0.22724797018111648,-1.8690244194684504,0.03206143763434328,0.2962034282108552,-0.053589179299388875,1.8615087914992063,-0.8268913850043413,1.5901130094191878,-0.40040797353156304,2.330197031949658,1.2340515772018854,1.6217210474134727,1.6919539054460906,2.5056488712263256,1.4348125453937002,1.062842271530077,2.1368178896259336,1.6105097863846016,1.0854032524564516,-0.9382340986399614,-0.24253562503630136
2002-03-12,0.17943627221167996,-1.0067842564547829,1.4683472212335134,1.9682980680541924,1.1900508009279007,-0.0781288924930805,-0.9999460657541981,0.967608595676538,2.6930661153604416,1.5629967671687583,1.265151390558425,-1.7162555404052904,1.5561295760685379,1.607500125418682,0.14596643770410725,0.10262653157598993,0.673630889316466,-1.1070554046350842,0.9231720499301719,0.21788349421391506,-0.5191745551759903,0.15766481380274505,0.6360418600469134,0.35176423113943994,-0.46614163607449594,0.9547113761015852,0.3143449869187844,-0.4613684770642314,-1.4524034676854685,-1.037821233464063,-1.3706032310472436,-2.291406135583619,0.6044370926855598,-2.6058752380269916,-1.560555465091942,-2.33699346630124
2002-04-30,0.2942641153048018,-0.8057634412125433,0.6172609024299713,0.7471214035116217,0.4620479905283157,-0.003825003997941828,-0.504406247460978,1.2484400331599312,2.247114780772569,0.45019498512152273,0.6627072754077865,-1.6414193344069359,0.6213012100451184,0.9192325985092448,-0.3637586267691423,1.0099973490691436,1.5520379836266092,-0.5207776671464751,1.6042901106271066,0.7841054952735961,-0.06455854936638046,1.4439612479594497,1.3049644763467527,1.5745316530014315,-0.792540957704559,1.0241007897243624,1.763077437632877,1.534063093125775,-1.2792354496501912,1.008912820023805,0.4980576616690218,-0.46888496216674147,1.7681838064735436,-0.5874170339485283,0.2702106039669464,-1.3651506743343773
2002-06-18,0.6590478416710305,0.3205792946419543,0.050154004631834496,0.3460494861464832,0.2424855655812703,-0.8153592979348835,-0.6093837018826699,0.7323144127875519,1.5626768760736132,1.4367563276158906,-0.14307523899697366,-0.15931165707308567,-0.47740764219266607,0.6044889484387219,-3.0,-0.1003937362487013,1.4873881370269424,0.29021002525914463,0.1530840730815328,2.682979968137981,-0.897426700003253,-1.5198101285967482,2.9055299869321733,2.7938575284459506,-0.8486933793103953,0.8708165523861072,0.21505735337887585,1.0830359094758597,-1.781591363378828,0.03149177821661525,-0.02856552659498005,-1.6055631036775655,0.23930847283750525,-1.1920635471763605,1.6467699487311724,-0.9161965173443102
2002-08-06,2.801578409260346,2.2580041751753224,-2.2928979904821727,-1.3211608688312,-1.6364005944771596,-1.996606403601193,-0.1768917352218872,-0.751469149299051,1.8267660695861105,2.557983761253621,-2.3529002091183027,2.2945433704768017,-2.5126702273989845,-0.9688920973611674,-2.362546723924333,-0.6963122067673284,1.7590717550554313,3.0,-2.7816313974222497,1.0250792531972024,-2.3515504287594133,-2.5235147549548187,1.7504063946247153,2.367847728588723,-1.1256471331642215,0.4730765421934245,-3.0,0.6993617365452715,-1.4623531209469691,-2.1975207268023262,-1.0586016738689952,-0.2743170371489868,-2.9553998825402763,0.8026453622111361,2.457936309425625,-0.5956833971811203
2002-09-17,-0.8353952419818168,2.3138981197521358,-2.432486685513629,-1.4657550237188353,-2.2220534692812386,-1.8822385492763125,-0.5061141013044679,-0.8729291363204618,1.581978124677278,2.315986007834857,-2.7153802252369816,1.3170214697359148,-2.509347986029819,-1.4797147599604081,-2.0650919145856697,-1.1375538495892288,1.2059502398475677,1.8727079622862317,-0.9842497814680883,3.0,-1.1028362572211163,-1.5282001750120184,2.1033153005902476,2.39084442850054,0.24195041667536515,-0.11306655345946383,-2.444524425746502,0.5782953008020887,-0.5231216362385982,-2.0462056413512624,-1.2151911008394902,-1.467972636122139,-2.4681469494980197,1.5510694265764926,1.3637128131055312,-0.3244428422613342
2002-10-30,-0.8353952419818168,2.3138981197521358,-2.432486685513629,-1.4657550237188353,-2.2220534692812386,-1.8822385492763125,-0.5061141013044679,-0.8729291363204618,1.581978124677278,2.315986007834857,-2.7153802252369816,1.3170214697359148,-2.509347986029819,-1.4797147599604081,-2.0650919145856697,-1.1375538495892288,1.2059502398475677,1.8727079622862317,-0.9842497814680883,3.0,-1.1028362572211163,-1.5282001750120184,2.1033153005902476,2.39084442850054,0.24195041667536515,-0.11306655345946383,-2.444524425746502,0.5782953008020887,-0.5231216362385982,-2.0462056413512624,-1.2151911008394902,-1.467972636122139,-2.4681469494980197,1.5510694265764926,1.3637128131055312,-0.3244428422613342
2002-12-03,-0.8353952419818168,2.3138981197521358,-2.432486685513629,-1.4657550237188353,-2.2220534692812386,-1.8822385492763125,-0.5061141013044679,-0.8729291363204618,1.581978124677278,2.315986007834857,-2.7153802252369816,1.3170214697359148,-2.509347986029819,-1.4797147599604081,-2.0650919145856697,-1.1375538495892288,1.2059502398475677,1.8727079622862317,-0.9842497814680883,3.0,-1.1028362572211163,-1.5282001750120184,2.1033153005902476,2.39084442850054,0.24195041667536515,-0.11306655345946383,-2.444524425746502,0.5782953008020887,-0.5231216362385982,-2.0462056413512624,-1.2151911008394902,-1.467972636122139,-2.4681469494980197,1.5510694265764926,1.3637128131055312,-0.3244428422613342
2003-01-21,-0.8353952419818168,2.3138981197521358,-2.432486685513629,-1.4657550237188353,-2.2220534692812386,-1.8822385492763125,-0.5061141013044679,-0.8729291363204618,1.581978124677278,2.315986007834857,-2.7153802252369816,1.3170214697359148,-2.509347986029819,-1.4797147599604081,-2.0650919145856697,-1.1375538495892288,1.2059502398475677,1.8727079622862317,-0.9842497814680883,3.0,-1.1028362572211163,-1.5282001750120184,2.1033153005902476,2.39084442850054,0.24195041667536515,-0.11306655345946383,-2.444524425746502,0.5782953008020887,-0.5231216362385982,-2.0462056413512624,-1.2151911008394902,-1.467972636122139,-2.4681469494980197,1.5510694265764926,1.3637128131055312,-0.3244428422613342
2003-03-11,-0.8353952419818168,2.3138981197521358,-2.432486685513629,-1.4657550237188353,-2.2220534692812386,-1.8822385492763125,-0.5061141013044679,-0.8729291363204618,1.581978124677278,2.315986007834857,-2.7153802252369816,1.3170214697359148,-2.509347986029819,-1.4797147599604081,-2.0650919145856697,-1.1375538495892288,1.2059502398475677,1.8727079622862317,-0.9842497814680883,3.0,-1.1028362572211163,-1.5282001750120184,2.1033153005902476,2.39084442850054,0.24195041667536515,-0.11306655345946383,-2.444524425746502,0.5782953008020887,-0.5231216362385982,-2.0462056413512624,-1.2151911008394902,-1.467972636122139,-2.4681469494980197,1.5510694265764926,1.3637128131055312,-0.3244428422613342
2003-04-29,-0.8353952419818168,2.3138981197521358,-2.432486685513629,-1.4657550237188353,-2.2220534692812386,-1.8822385492763125,-0.5061141013044679,-0.8729291363204618,1.581978124677278,2.315986007834857,-2.7153802252369816,1.3170214697359148,-2.509347986029819,-1.4797147599604081,-2.0650919145856697,-1.1375538495892288,1.2059502398475677,1.8727079622862317,-0.9842497814680883,3.0,-1.1028362572211163,-1.5282001750120184,2.1033153005902476,2.39084442850054,0.24195041667536515,-0.11306655345946383,-2.444524425746502,0.5782953008020887,-0.5231216362385982,-2.0462056413512624,-1.2151911008394902,-1.467972636122139,-2.4681469494980197,1.5510694265764926,1.3637128131055312,-0.3244428422613342
2003-06-17,-0.8353952419818168,2.3138981197521358,-2.432486685513629,-1.4657550237188353,-2.2220534692812386,-1.8822385492763125,-0.5061141013044679,-0.8729291363204618,1.581978124677278,2.315986007834857,-2.7153802252369816,1.3170214697359148,-2.509347986029819,-1.4797147599604081,-2.0650919145856697,-1.1375538495892288,1.2059502398475677,1.8727079622862317,-0.9842497814680883,3.0,-1.1028362572211163,-1.5282001750120184,2.1033153005902476,2.39084442850054,0.24195041667536515,-0.11306655345946383,-2.444524425746502,0.5782953008020887,-0.5231216362385982,-2.0462056413512624,-1.2151911008394902,-1.467972636122139,-2.4681469494980197,1.5510694265764926,1.3637128131055312,-0.3244428422613342
